ad_id;Street;City_Code;;;;;;
40128;Wahlbezirk 08; Elmshorn (25335);Wahlbezirk 08,  Elmshorn (25335);0;;;;
40129;Wahlbezirk 18; Elmshorn (25336);Wahlbezirk 18,  Elmshorn (25336);0;;;;
40130;Wahlbezirk 21; Elmshorn (25335);Wahlbezirk 21,  Elmshorn (25335);0;;;;
40131;Wahlbezirk 08; Elmshorn (25335);Wahlbezirk 08,  Elmshorn (25335);0;;;;
40132;Wahlbezirk 15; Elmshorn (25337);Wahlbezirk 15,  Elmshorn (25337);0;;;;
40133;Wahlbezirk 20; Elmshorn (25336);Wahlbezirk 20,  Elmshorn (25336);0;;;;
40134;Wahlbezirk 14; Elmshorn (25337);Wahlbezirk 14,  Elmshorn (25337);0;;;;
40135;Wahlbezirk 08; Elmshorn (25335);Wahlbezirk 08,  Elmshorn (25335);0;;;;
40136;Wahlbezirk 01; Elmshorn (25335);Wahlbezirk 01,  Elmshorn (25335);0;;;;
40137;Wahlbezirk 21; Elmshorn (25336);Wahlbezirk 21,  Elmshorn (25336);0;;;;
40138;Elmshorn (25335);461.549 4.274;Elmshorn (25335), 461.549 4.274;0;;;;
40139;Wahlbezirk 09; Elmshorn (25336);Wahlbezirk 09,  Elmshorn (25336);0;;;;
40140;Wahlbezirk 06; Elmshorn (25335);Wahlbezirk 06,  Elmshorn (25335);0;;;;
40141;Wahlbezirk 09; Elmshorn (25335);Wahlbezirk 09,  Elmshorn (25335);0;;;;
40142;Wahlbezirk 16; Elmshorn (25336);Wahlbezirk 16,  Elmshorn (25336);0;;;;
40143;Wahlbezirk 20; Elmshorn (25336);Wahlbezirk 20,  Elmshorn (25336);0;;;;
40144;Wahlbezirk 01; Elmshorn (25335);Wahlbezirk 01,  Elmshorn (25335);0;;;;
40145;Wahlbezirk 19; Elmshorn (25336);Wahlbezirk 19,  Elmshorn (25336);0;;;;
40146;Wahlbezirk 05; Elmshorn (25335);Wahlbezirk 05,  Elmshorn (25335);0;;;;
40147;Wahlbezirk 15; Elmshorn (25337);Wahlbezirk 15,  Elmshorn (25337);0;;;;
40148;Wahlbezirk 04; Elmshorn (25335);Wahlbezirk 04,  Elmshorn (25335);0;;;;
40149;Kölln-Reisiek;Kölln-Reisiek (25337);Kölln-Reisiek, Kölln-Reisiek (25337);140;;;;
40150;Kölln-Reisiek;Kölln-Reisiek (25337);Kölln-Reisiek, Kölln-Reisiek (25337);140;;;;
40151;Klein Nordende;Klein Nordende (25336);Klein Nordende, Klein Nordende (25336);40;;;;
40152;Kölln-Reisiek;Kölln-Reisiek (25337);Kölln-Reisiek, Kölln-Reisiek (25337);140;;;;
40153;Kölln-Reisiek;Kölln-Reisiek (25337);Kölln-Reisiek, Kölln-Reisiek (25337);140;;;;
40154;Horst (Holstein);Horst (Holstein) (25358);Horst (Holstein), Horst (Holstein) (25358);135;;;;
40155;Klein Nordende;Klein Nordende (25336);Klein Nordende, Klein Nordende (25336);40;;;;
40156;Klein Nordende;Klein Nordende (25336);Klein Nordende, Klein Nordende (25336);40;;;;
40157;Klein Nordende;Klein Nordende (25336);Klein Nordende, Klein Nordende (25336);40;;;;
40158;Klein Offenseth-Sparrieshoop;Klein Offenseth-Sparrieshoop (25365);Klein Offenseth-Sparrieshoop, Klein Offenseth-Sparrieshoop (25365);25;;;;
40159;Klein Nordende;Klein Nordende (25336);Klein Nordende, Klein Nordende (25336);40;;;;
40160;Kölln-Reisiek;Kölln-Reisiek (25337);Kölln-Reisiek, Kölln-Reisiek (25337);140;;;;
40161;Horst;Horst (25358);Horst, Horst (25358);135;;;;
40162;Klein Offenseth-Sparrieshoop;Klein Offenseth-Sparrieshoop (25365);Klein Offenseth-Sparrieshoop, Klein Offenseth-Sparrieshoop (25365);25;;;;
40163;Klein Nordende ;Klein Nordende (25336);Klein Nordende , Klein Nordende (25336);40;;;;
40164;Wahlbezirk 71; Suhl (98527);Wahlbezirk 71,  Suhl (98527);0;;;;
40165;Marienstieg 1; Suhl (98527);Marienstieg 1,  Suhl (98527);443;;;;
40166;Wahlbezirk 62; Suhl (98527);Wahlbezirk 62,  Suhl (98527);0;;;;
40167;Wahlbezirk 101; Suhl (98529);Wahlbezirk 101,  Suhl (98529);0;;;;
40168;Wahlbezirk 62; Suhl (98527);Wahlbezirk 62,  Suhl (98527);0;;;;
40169;Wahlbezirk 21; Suhl (98527);Wahlbezirk 21,  Suhl (98527);0;;;;
40170;Wahlbezirk 101; Suhl (98529);Wahlbezirk 101,  Suhl (98529);0;;;;
40171;Geiersberg; Suhl (98528);Geiersberg,  Suhl (98528);75;;;;
40172;Wahlbezirk 62; Suhl (98527);Wahlbezirk 62,  Suhl (98527);0;;;;
40173;Rimbachstrasse; Suhl (98527);Rimbachstrasse,  Suhl (98527);475;;;;
40174;Wahlbezirk 51; Suhl (98527);Wahlbezirk 51,  Suhl (98527);0;;;;
40175;Wahlbezirk 82; Suhl (98528);Wahlbezirk 82,  Suhl (98528);0;;;;
40176;Wahlbezirk 14; Suhl (98527);Wahlbezirk 14,  Suhl (98527);0;;;;
40177;Meininger Strasse 136; Suhl (98529);Meininger Strasse 136,  Suhl (98529);50;;;;
40178;Wahlbezirk 21; Suhl / Lauter (98528);Wahlbezirk 21,  Suhl / Lauter (98528);0;;;;
40179;Schneid 15; Suhl (98527);Schneid 15,  Suhl (98527);265;;;;
40180;Wahlbezirk 131; Suhl (98529);Wahlbezirk 131,  Suhl (98529);0;;;;
40181;Wahlbezirk 14; Suhl (98528);Wahlbezirk 14,  Suhl (98528);0;;;;
40182;Wahlbezirk 31; Suhl (98529);Wahlbezirk 31,  Suhl (98529);0;;;;
40183;Wahlbezirk 21; Suhl (98528);Wahlbezirk 21,  Suhl (98528);0;;;;
40184;Wahlbezirk 74; Suhl (98527);Wahlbezirk 74,  Suhl (98527);0;;;;
40185;Wahlbezirk 51; Suhl (98527);Wahlbezirk 51,  Suhl (98527);0;;;;
40186;Wahlbezirk 62; Suhl (98527);Wahlbezirk 62,  Suhl (98527);0;;;;
40187;Wahlbezirk 101; Suhl/OT Heinrichs (98529);Wahlbezirk 101,  Suhl/OT Heinrichs (98529);0;;;;
40188;Wahlbezirk 101; Suhl (99529);Wahlbezirk 101,  Suhl (99529);0;;;;
40189;Wahlbezirk 51; Suhl (98527);Wahlbezirk 51,  Suhl (98527);0;;;;
40190;Wahlbezirk 62; Suhl (98527);Wahlbezirk 62,  Suhl (98527);0;;;;
40191;Wahlbezirk 14; Suhl (98527);Wahlbezirk 14,  Suhl (98527);0;;;;
40192;Wahlbezirk 12; Suhl (98527);Wahlbezirk 12,  Suhl (98527);0;;;;
40193;Wahlbezirk 33; Suhl (98529);Wahlbezirk 33,  Suhl (98529);0;;;;
40194;Wahlbezirk 14; Suhl (98527);Wahlbezirk 14,  Suhl (98527);0;;;;
40195;Wahlbezirk 62; Suhl (98527);Wahlbezirk 62,  Suhl (98527);0;;;;
40196;Wahlbezirk 14; Suhl (98527);Wahlbezirk 14,  Suhl (98527);0;;;;
40197;Wahlbezirk 51; Suhl (98527);Wahlbezirk 51,  Suhl (98527);0;;;;
40198;Wahlbezirk 51; Suhl (98527);Wahlbezirk 51,  Suhl (98527);0;;;;
40199;Wahlbezirk 51; Suhl (98527);Wahlbezirk 51,  Suhl (98527);0;;;;
40200;Wahlbezirk 82; Suhl (98528);Wahlbezirk 82,  Suhl (98528);0;;;;
40201;Wahlbezirk 14; Suhl (98527);Wahlbezirk 14,  Suhl (98527);0;;;;
40202;Wahlbezirk 14; Suhl (98527);Wahlbezirk 14,  Suhl (98527);0;;;;
40203;Wahlbezirk 51; Suhl (98527);Wahlbezirk 51,  Suhl (98527);0;;;;
40204;Wahlbezirk 101; Suhl (98529);Wahlbezirk 101,  Suhl (98529);0;;;;
40205;Wahlbezirk 14; Suhl (98529);Wahlbezirk 14,  Suhl (98529);0;;;;
40206;Wahlbezirk 31; Suhl (98529);Wahlbezirk 31,  Suhl (98529);0;;;;
40207;Wahlbezirk 141; Wichtshausen (98530);Wahlbezirk 141,  Wichtshausen (98530);0;;;;
40208;Wahlbezirk 21; Suhl (98527);Wahlbezirk 21,  Suhl (98527);0;;;;
40209;Wahlbezirk 101; Suhl (98529);Wahlbezirk 101,  Suhl (98529);0;;;;
40210;Wahlbezirk 101; Suhl (98529);Wahlbezirk 101,  Suhl (98529);0;;;;
40211;Wahlbezirk 81; Suhl (98528);Wahlbezirk 81,  Suhl (98528);0;;;;
40212;Wahlbezirk 81; Suhl (98528);Wahlbezirk 81,  Suhl (98528);0;;;;
40213;Wahlbezirk 141; Wichtshausen (98530);Wahlbezirk 141,  Wichtshausen (98530);0;;;;
40214;Wahlbezirk 141; Wichtshausen (98530);Wahlbezirk 141,  Wichtshausen (98530);0;;;;
40215;Wahlbezirk 141; Wichtshausen (98530);Wahlbezirk 141,  Wichtshausen (98530);0;;;;
40216;Wahlbezirk 21; Suhl (98527);Wahlbezirk 21,  Suhl (98527);0;;;;
40217;Wahlbezirk 21; Suhl (98527);Wahlbezirk 21,  Suhl (98527);0;;;;
40218;Wahlbezirk 101; Suhl (98529);Wahlbezirk 101,  Suhl (98529);0;;;;
40219;Wahlbezirk 101; Suhl (98529);Wahlbezirk 101,  Suhl (98529);0;;;;
40220;Wahlbezirk 81; Suhl (98528);Wahlbezirk 81,  Suhl (98528);0;;;;
40221;Wahlbezirk 81; Suhl (98528);Wahlbezirk 81,  Suhl (98528);0;;;;
40222;Wahlbezirk 74; Suhl (98527);Wahlbezirk 74,  Suhl (98527);0;;;;
40223;Wahlbezirk 74; Suhl (98527);Wahlbezirk 74,  Suhl (98527);0;;;;
40224;Wahlbezirk 141; Wichtshausen (98530);Wahlbezirk 141,  Wichtshausen (98530);0;;;;
40225;Wahlbezirk 21; Suhl (98527);Wahlbezirk 21,  Suhl (98527);0;;;;
40226;Wahlbezirk 21; Suhl (98527);Wahlbezirk 21,  Suhl (98527);0;;;;
40227;Wahlbezirk 41; Suhl (98529);Wahlbezirk 41,  Suhl (98529);0;;;;
40228;Wahlbezirk 121; Suhl (98529);Wahlbezirk 121,  Suhl (98529);0;;;;
40229;Wahlbezirk 131; Suhl (98529);Wahlbezirk 131,  Suhl (98529);0;;;;
40230;Wahlbezirk 31; Suhl (98529);Wahlbezirk 31,  Suhl (98529);0;;;;
40231;Wahlbezirk 14; Suhl (98527);Wahlbezirk 14,  Suhl (98527);0;;;;
40232;Wahlbezirk 71; Suhl (98527);Wahlbezirk 71,  Suhl (98527);0;;;;
40233;Wahlbezirk 21; Suhl / Lauter (98528);Wahlbezirk 21,  Suhl / Lauter (98528);0;;;;
40234;Wahlbezirk 21; Suhl / Lauter (98528);Wahlbezirk 21,  Suhl / Lauter (98528);0;;;;
40235;Wahlbezirk 81; Suhl (98528);Wahlbezirk 81,  Suhl (98528);0;;;;
40236;Wahlbezirk 101; Suhl / Heinrichs (98529);Wahlbezirk 101,  Suhl / Heinrichs (98529);0;;;;
40237;Wahlbezirk 33; Suhl (98529);Wahlbezirk 33,  Suhl (98529);0;;;;
40238;Wahlbezirk 121; Suhl (98529);Wahlbezirk 121,  Suhl (98529);0;;;;
40239;Wahlbezirk 81; Suhl (98528);Wahlbezirk 81,  Suhl (98528);0;;;;
40240;Wahlbezirk 51; Suhl (98527);Wahlbezirk 51,  Suhl (98527);0;;;;
40241;Wahlbezirk 81; Suhl (98528);Wahlbezirk 81,  Suhl (98528);0;;;;
40242;Wahlbezirk 62; Suhl (98527);Wahlbezirk 62,  Suhl (98527);0;;;;
40243;Wahlbezirk 151; Schmiedefeld am Rennsteig (98711);Wahlbezirk 151,  Schmiedefeld am Rennsteig (98711);0;;;;
40244;Wahlbezirk 82; Suhl (98528);Wahlbezirk 82,  Suhl (98528);0;;;;
40245;Wahlbezirk 62; Suhl (98527);Wahlbezirk 62,  Suhl (98527);0;;;;
40246;Wahlbezirk 121; Suhl (98529);Wahlbezirk 121,  Suhl (98529);0;;;;
40247;Wahlbezirk 21; Suhl (98527);Wahlbezirk 21,  Suhl (98527);0;;;;
40248;Wahlbezirk 11; Suhl (98527);Wahlbezirk 11,  Suhl (98527);0;;;;
40249;Wahlbezirk 33; Suhl (98529);Wahlbezirk 33,  Suhl (98529);0;;;;
40250;Wahlbezirk 71; Suhl (98527);Wahlbezirk 71,  Suhl (98527);0;;;;
40251;Wahlbezirk 11; Suhl (98527);Wahlbezirk 11,  Suhl (98527);0;;;;
40252;Zum Zimmergrund 15; Suhl (98529);Zum Zimmergrund 15,  Suhl (98529);95;;;;
40253;Wahlbezirk 33; Suhl (98529);Wahlbezirk 33,  Suhl (98529);0;;;;
40254;Wahlbezirk 91; Suhl (98527);Wahlbezirk 91,  Suhl (98527);0;;;;
40255;Wahlbezirk 14; Suhl (98527);Wahlbezirk 14,  Suhl (98527);0;;;;
40256;Wahlbezirk 14; Suhl (98527);Wahlbezirk 14,  Suhl (98527);0;;;;
40257;Wahlbezirk 11; Suhl (98527);Wahlbezirk 11,  Suhl (98527);0;;;;
40258;Wahlbezirk 14; Suhl (98527);Wahlbezirk 14,  Suhl (98527);0;;;;
40259;An der Hasel 159; Suhl (98527);An der Hasel 159,  Suhl (98527);110;;;;
40260;Zella-Mehlis;Zella-Mehlis (98544);Zella-Mehlis, Zella-Mehlis (98544);200;;;;
40261;Zella-Mehlis;Zella-Mehlis (98544);Zella-Mehlis, Zella-Mehlis (98544);200;;;;
40262;Zella-Mehlis;Zella-Mehlis (98544);Zella-Mehlis, Zella-Mehlis (98544);200;;;;
40263;Benshausen; Zella-Mehlis (98544);Benshausen,  Zella-Mehlis (98544);65;;;;
40264;Schmeheim;Schmeheim (98530);Schmeheim, Schmeheim (98530);0;;;;
40265;Blasiusstrasse 18; Zella-Mehlis (98544);Blasiusstrasse 18,  Zella-Mehlis (98544);380;;;;
40266;Zella-Mehlis;Zella-Mehlis (98544);Zella-Mehlis, Zella-Mehlis (98544);200;;;;
40267;Schmeheim;Schmeheim (98530);Schmeheim, Schmeheim (98530);0;;;;
40268;Zella-Mehlis;Zella-Mehlis (98544);Zella-Mehlis, Zella-Mehlis (98544);200;;;;
40269;Zella-Mehlis;Zella-Mehlis (98544);Zella-Mehlis, Zella-Mehlis (98544);200;;;;
40270;Zella-Mehlis;Zella-Mehlis (98544);Zella-Mehlis, Zella-Mehlis (98544);200;;;;
40271;Zella-Mehlis;Zella-Mehlis (98544);Zella-Mehlis, Zella-Mehlis (98544);200;;;;
40272;Benshausen; Zella-Mehlis (98544);Benshausen,  Zella-Mehlis (98544);65;;;;
40273;Zella-Mehlis;Zella-Mehlis (98544);Zella-Mehlis, Zella-Mehlis (98544);200;;;;
40274;Zella-Mehlis;Zella-Mehlis (98544);Zella-Mehlis, Zella-Mehlis (98544);200;;;;
40275;Zella-Mehlis;Zella-Mehlis (98544);Zella-Mehlis, Zella-Mehlis (98544);200;;;;
40276;Dambachtal 30; Schleusingen/OT Altendambach (98553);Dambachtal 30,  Schleusingen/OT Altendambach (98553);0;;;;
40277;Schmalkalden-Meiningen;Schmalkalden-Meiningen (98544);Schmalkalden-Meiningen, Schmalkalden-Meiningen (98544);380;;;;
40278;Zella-Mehlis;Zella-Mehlis (98544);Zella-Mehlis, Zella-Mehlis (98544);200;;;;
40279;Viernau;Viernau (98547);Viernau, Viernau (98547);60;;;;
40280;Zella-Mehlis;Zella-Mehlis (98544);Zella-Mehlis, Zella-Mehlis (98544);200;;;;
40281;Schwarza;Schwarza (98547);Schwarza, Schwarza (98547);0;;;;
40282;Zella-Mehlis;Zella-Mehlis (98544);Zella-Mehlis, Zella-Mehlis (98544);200;;;;
40283;Themar; Themar (98660);Themar,  Themar (98660);95;;;;
40284;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40285;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40286;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40287;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40288;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40289;Bittenfeld; Waiblingen (71336);Bittenfeld,  Waiblingen (71336);70;;;;
40290;Wendelkönig 19; Waiblingen (71334);Wendelkönig 19,  Waiblingen (71334);375;;;;
40291;Beinstein; Waiblingen (71334);Beinstein,  Waiblingen (71334);187;;;;
40292;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40293;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40294;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40295;Hegnach; Waiblingen (71334);Hegnach,  Waiblingen (71334);45;;;;
40296;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40297;Hohenacker; Waiblingen (71336);Hohenacker,  Waiblingen (71336);55;;;;
40298;Bittenfeld; Waiblingen-Bittenfeld (71336);Bittenfeld,  Waiblingen-Bittenfeld (71336);80;;;;
40299;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40300;Hegnach; Waiblingen (71334);Hegnach,  Waiblingen (71334);45;;;;
40301;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40302;Hohenacker; Waiblingen (71336);Hohenacker,  Waiblingen (71336);55;;;;
40303;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40304;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40305;Bittenfeld; Waiblingen (71336);Bittenfeld,  Waiblingen (71336);70;;;;
40306;Neustadt; Waiblingen-Neustadt (71336);Neustadt,  Waiblingen-Neustadt (71336);85;;;;
40307;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40308;Beinstein; Waiblingen / Beinstein (71334);Beinstein,  Waiblingen / Beinstein (71334);170;;;;
40309;Hohenacker; Waiblingen (71336);Hohenacker,  Waiblingen (71336);55;;;;
40310;Beinstein; Waiblingen (71334);Beinstein,  Waiblingen (71334);187;;;;
40311;Neustadt; Waiblingen-Neustadt (71336);Neustadt,  Waiblingen-Neustadt (71336);85;;;;
40312;Beinstein; Waiblingen (71336);Beinstein,  Waiblingen (71336);187;;;;
40313;Beinstein; Waiblingen (71334);Beinstein,  Waiblingen (71334);187;;;;
40314;Beinstein; Waiblingen (71334);Beinstein,  Waiblingen (71334);187;;;;
40315;Beinstein; Waiblingen (71334);Beinstein,  Waiblingen (71334);187;;;;
40316;Hegnach; Waiblingen (71334);Hegnach,  Waiblingen (71334);45;;;;
40317;Neustadt; Waiblingen (71336);Neustadt,  Waiblingen (71336);110;;;;
40318;Am Stadtgraben 12; Waiblingen (71332);Am Stadtgraben 12,  Waiblingen (71332);898;;;;
40319;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40320;Im Ländle 10; Waiblingen (71334);Im Ländle 10,  Waiblingen (71334);45;;;;
40321;Hohenacker; Waiblingen (71336);Hohenacker,  Waiblingen (71336);55;;;;
40322;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40323;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40324;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40325;Hegnach; Waiblingen (71334);Hegnach,  Waiblingen (71334);45;;;;
40326;Bittenfeld; Waiblingen (71336);Bittenfeld,  Waiblingen (71336);70;;;;
40327;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40328;Neustadt; Waiblingen (71336);Neustadt,  Waiblingen (71336);110;;;;
40329;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40330;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40331;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40332;Beinstein; Waiblingen (71334);Beinstein,  Waiblingen (71334);187;;;;
40333;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40334;Neustadt; Waiblingen (71336);Neustadt,  Waiblingen (71336);110;;;;
40335;Bittenfeld; Waiblingen (71336);Bittenfeld,  Waiblingen (71336);70;;;;
40336;Hohenacker; Waiblingen (71336);Hohenacker,  Waiblingen (71336);55;;;;
40337;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40338;Beinstein; Waiblingen (71334);Beinstein,  Waiblingen (71334);187;;;;
40339;Hainbuchenstrasse 23; Waiblingen (71334);Hainbuchenstrasse 23,  Waiblingen (71334);35;;;;
40340;Lenzhalde; Waiblingen (71332);Lenzhalde,  Waiblingen (71332);317;;;;
40341;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40342;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40343;Hegnach; Waiblingen (71334);Hegnach,  Waiblingen (71334);45;;;;
40344;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40345;Bittenfeld; Waiblingen (71336);Bittenfeld,  Waiblingen (71336);70;;;;
40346;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40347;Bittenfeld; Waiblingen (71336);Bittenfeld,  Waiblingen (71336);70;;;;
40348;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40349;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40350;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40351;Bittenfeld; Waiblingen (71336);Bittenfeld,  Waiblingen (71336);70;;;;
40352;Bittenfeld; Waiblingen (71336);Bittenfeld,  Waiblingen (71336);70;;;;
40353;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40354;Bittenfeld; Waiblingen (71336);Bittenfeld,  Waiblingen (71336);70;;;;
40355;Hegnach; Waiblingen (71334);Hegnach,  Waiblingen (71334);45;;;;
40356;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40357;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40358;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40359;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40360;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40361;Hegnach; Waiblingen (71334);Hegnach,  Waiblingen (71334);45;;;;
40362;Hegnach; Waiblingen (71334);Hegnach,  Waiblingen (71334);45;;;;
40363;Beinstein; Waiblingen (71334);Beinstein,  Waiblingen (71334);187;;;;
40364;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40365;Neustadt; Waiblingen / Neustadt Rems-Murr-Kreis (71336);Neustadt,  Waiblingen / Neustadt Rems-Murr-Kreis (71336);85;;;;
40366;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40367;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40368;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40369;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40370;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40371;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40372;Neustadt; Waiblingen - Neustadt (71336);Neustadt,  Waiblingen - Neustadt (71336);85;;;;
40373;Neustadt; Waiblingen (71334);Neustadt,  Waiblingen (71334);110;;;;
40374;Hofstetterstr. 7; Waiblingen (71336);Hofstetterstr. 7,  Waiblingen (71336);25;;;;
40375;Hegnach; Waiblingen (71334);Hegnach,  Waiblingen (71334);45;;;;
40376;Beinstein; Waiblingen (71334);Beinstein,  Waiblingen (71334);187;;;;
40377;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40378;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40379;Bittenfeld; Waiblingen (71336);Bittenfeld,  Waiblingen (71336);70;;;;
40380;Waiblingen - Kernstadt; Tanna (07922);Waiblingen - Kernstadt,  Tanna (07922);0;;;;
40381;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40382;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40383;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40384;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40385;Hegnach; Waiblingen-Hegnach (71334);Hegnach,  Waiblingen-Hegnach (71334);35;;;;
40386;Neustadt; Waiblingen (71336);Neustadt,  Waiblingen (71336);110;;;;
40387;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40388;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40389;Waiblingen - Kernstadt; Waiblingen (71334);Waiblingen - Kernstadt,  Waiblingen (71334);0;;;;
40390;Beinstein; Waiblingen (71334);Beinstein,  Waiblingen (71334);187;;;;
40391;Waiblingen - Kernstadt; Bajc (94654);Waiblingen - Kernstadt,  Bajc (94654);0;;;;
40392;Beinstein; Waiblingen (71334);Beinstein,  Waiblingen (71334);187;;;;
40393;Beinstein; Waiblingen (71334);Beinstein,  Waiblingen (71334);187;;;;
40394;Beinstein; Waiblingen (71334);Beinstein,  Waiblingen (71334);187;;;;
40395;Waiblingen - Kernstadt; Waiblingen (71332);Waiblingen - Kernstadt,  Waiblingen (71332);0;;;;
40396;Bittenfeld; Waiblingen (71336);Bittenfeld,  Waiblingen (71336);70;;;;
40397;Korb; Korb (71404);Korb,  Korb (71404);25;;;;
40398;Korb; Korb (71404);Korb,  Korb (71404);25;;;;
40399;Fellbach - Kernstadt; Fellbach (70736);Fellbach - Kernstadt,  Fellbach (70736);0;;;;
40400;Schmiden; Fellbach - Schmiden (70736);Schmiden,  Fellbach - Schmiden (70736);75;;;;
40401;Korb; Korb (71404);Korb,  Korb (71404);25;;;;
40402;Merlotweg 3; Korb (71404);Merlotweg 3,  Korb (71404);75;;;;
